name;ort;x;y
342279416;matsimNetworkNode;731893.5;5698646.96
3094226563;matsimNetworkNode;734399.63;5699882.92
313053862;matsimNetworkNode;734148.62;5698222.029999999
1491498433;matsimNetworkNode;733680.92;5697794.449999999
319063746;matsimNetworkNode;735012.3200000001;5699451.93
262383070;matsimNetworkNode;731022.5900000001;5698358.62
319073624;matsimNetworkNode;734951.27;5699195.08
3444639037;matsimNetworkNode;732434.8600000001;5699513.199999999
94040257;matsimNetworkNode;733027.99;5698130.24
3444639038;matsimNetworkNode;732403.03;5699514.72
94040254;matsimNetworkNode;733166.01;5698178.97
260627925;matsimNetworkNode;731552.8;5698707.41
427949978;matsimNetworkNode;733526.92;5698307.609999999
427949977;matsimNetworkNode;733426.3200000001;5698271.21
4806146928;matsimNetworkNode;732266.54;5698662.85
2674603904;matsimNetworkNode;734365.24;5698401.59
312171845;matsimNetworkNode;735773.38;5699989.1
3444639032;matsimNetworkNode;732412.1000000001;5699502.9799999995
6313250687;matsimNetworkNode;734319.27;5698181.52
312171846;matsimNetworkNode;735787.8400000001;5699993.2299999995
98985873;matsimNetworkNode;737203.62;5700393.97
261721802;matsimNetworkNode;732327.93;5697008.3
261721803;matsimNetworkNode;732311.3600000001;5696896.24
428332873;matsimNetworkNode;735338.1000000001;5699726.0
1704363753;matsimNetworkNode;736296.74;5699718.3
298330298;matsimNetworkNode;731225.93;5697642.04
294928491;matsimNetworkNode;731801.29;5698364.83
313053995;matsimNetworkNode;734240.72;5697978.58
313053997;matsimNetworkNode;734083.77;5698166.1
294928496;matsimNetworkNode;731866.13;5698483.37
294928495;matsimNetworkNode;731880.13;5698392.4799999995
165155726;matsimNetworkNode;735539.89;5699475.83
2295173263;matsimNetworkNode;734176.99;5699346.67
984445441;matsimNetworkNode;732732.5;5696833.4399999995
270698378;matsimNetworkNode;735016.69;5698664.97
cluster_31036064_31036065;matsimNetworkNode;735998.65;5699796.3
312170988;matsimNetworkNode;737410.3600000001;5700838.279999999
3444639045;matsimNetworkNode;732426.12;5699532.4799999995
1840128947;matsimNetworkNode;737265.9;5700343.6
3444639046;matsimNetworkNode;732416.0900000001;5699533.77
cluster_89106545_89110070;matsimNetworkNode;732486.06;5698112.91
283699725;matsimNetworkNode;734459.8;5700119.83
145970364;matsimNetworkNode;733755.47;5698188.83
165155712;matsimNetworkNode;735370.23;5699738.35
cluster_312169565_98987321;matsimNetworkNode;737201.21;5700107.06
671495062;matsimNetworkNode;731657.2;5697566.87
cluster_12351915_1820624355_3802456410_3802456411_#2more;matsimNetworkNode;732790.53;5696855.029999999
428332862;matsimNetworkNode;735385.0700000001;5699596.9799999995
165155717;matsimNetworkNode;735504.72;5699790.4799999995
3094226582;matsimNetworkNode;734448.19;5699952.1
1742636872;matsimNetworkNode;734249.29;5698225.59
342277696;matsimNetworkNode;730761.63;5697715.24
165155715;matsimNetworkNode;735553.99;5699662.4799999995
