Stop ID,Link ID,X,Y
59067469,-209204126,733146.03,5696143.96
260686498,10308798,735965.99,5695547.279999999
262232832,24219273#1,730086.98,5686247.72
262232835,24219380#4,730619.37,5686248.529999999
cluster_293642891_430309722,-26771176,739231.79,5702280.67
25965731,-4297478,731945.3500000001,5693133.069999999
382102632,33516248#0,742253.62,5693489.42
382102626,-33516248#0,742267.63,5693521.72
260682906,14978270,736499.06,5693663.649999999
3092250848,28418229,735876.17,5700019.319999999
1357104036,15242882#4,737630.29,5691584.2299999995
29352042,-100596872,730764.46,5694085.199999999
29352041,-1051567664,730721.87,5694070.6899999995
29352040,-187555567#0,730434.92,5693929.279999999
cluster_419035801_7259442052,145853225#1,733713.7,5691880.8
3306866416,24335718#2,728133.39,5697275.21
143514160,14568311#1,737562.64,5694607.35
301126385,27428405,730977.38,5693562.35
4412144170,369392377#0,727717.3300000001,5689437.22
262383800,24232682#0,731124.3600000001,5698146.77
cluster_59817969_59817974,-23247922#1,728305.26,5690594.8
1225431224,-226907908,729553.29,5689312.08
69404701,-24729072,741206.37,5691594.18
1362010985,121752655,736094.4,5700032.46
259481496,234191600#1,735174.47,5696220.779999999
cluster_17088034_2169508358_31670698,-164014258,734838.66,5692993.49
69404703,27688023,741702.69,5691572.63
cluster_25431101_388236964,116619919,736760.62,5690914.96
49548848,252200694#1,734747.02,5691307.64
2604734237,-19653081,730033.3300000001,5683381.9399999995
824424391,1016166162,735307.93,5695201.22
cluster_317517342_422887148,28886583,734774.28,5695361.16
358326469,154999615,734851.28,5694205.18
49548841,159416891#0,735012.22,5691285.47
49548844,22728154#1,734935.0700000001,5691049.51
30694923,-113763503#1,734760.3300000001,5692630.99
49548847,252200694#0,734768.22,5691302.55
cluster_250762559_262646297,133320589#0,729750.4,5689860.449999999
2146004584,186841017,727494.22,5688962.34
5775837671,53016283,731654.78,5697492.41
49548837,-33818900,735056.1000000001,5691047.92
49548839,362477621,735040.37,5691047.62
3092250829,-304650315#0,735767.5800000001,5700039.069999999
49548833,-132429239,734970.64,5691170.199999999
1768749777,27427898#0,736462.56,5691376.56
318377151,26924396#0,741969.42,5686622.84
3532718097,-19081441,737129.15,5691839.649999999
371047571,32948098#1,743609.0,5693938.79
371047576,32948100,743587.8,5694108.2299999995
cluster_316291993_316828496,199996691#0,736307.66,5687720.949999999
292507579,26668826,739015.38,5689882.39
371047569,32948098#0,743600.67,5694053.37
292507578,26668824#1,738856.91,5689965.96
279145460,25610917,730455.42,5685705.699999999
292507576,26668822#0,738805.49,5690261.529999999
292507574,-26668822#0,738877.96,5690308.74
270694762,24912361,735397.66,5698162.449999999
279145463,25610973#4,730442.27,5685561.199999999
292507573,26668822#1,738741.1000000001,5690195.93
318380767,28957070,741854.3600000001,5686331.029999999
197754290,-106273161,735453.18,5692562.17
197754292,19077570,735668.76,5692505.46
197754293,-23571932,735851.0800000001,5692451.56
197754295,-177914638,735995.8500000001,5692414.64
292507583,850590054,739016.75,5689842.33
382102674,33516251#0,742445.15,5693339.42
292507581,26668830,738909.8600000001,5689915.39
268561914,24840219#1,740872.1000000001,5691363.9799999995
371047566,32948096#1,743748.87,5693928.72
371047565,32948094,743741.5800000001,5694032.66
371047564,-32948096#0,743670.43,5694028.14
2414351033,14568333#1,737701.5800000001,5694663.14
8652676872,-60101095,732942.37,5692905.39
382102668,-33516252#0,742510.48,5693334.55
196096821,-830933449,737313.64,5687223.8
318380773,-460348767#0,741963.49,5686304.199999999
323159304,28957475#0,741155.4,5685894.149999999
314753012,-459919815,742890.3500000001,5686215.14
cluster_250566243_269238645,115105204#0,730990.65,5688479.54
264135357,129811149,740568.03,5687430.68
247275397,22949986#0,736256.04,5688670.12
382102663,33516250#0,742399.0700000001,5693374.859999999
382102665,33516251#1,742487.8600000001,5693305.83
371047554,32948092#0,743770.01,5694191.319999999
1098381974,1032947001,735542.66,5694468.17
2604734270,254668001#0,729976.02,5683429.05
371047548,32948097#1,743676.89,5693924.319999999
371047547,-32948098#0,743667.75,5694058.79
371047546,-32948092#0,743661.25,5694175.6
289404838,-173219888#0,739820.73,5690733.58
110638212,160988447,735332.24,5692189.22
206129953,-19586374,740864.4,5693946.83
4574922635,-22717760#0,727718.63,5693330.66
177223013,24789189,731785.37,5697094.31
370684443,-32915589#0,741788.76,5689432.1
317658062,-135522579,726523.89,5692669.52
cluster_190151930_203533366,257159383#0,740759.2,5694469.779999999
382102690,-142591638,742494.8500000001,5693228.38
143594314,14573273#0,736652.42,5692727.39
49548893,237908281#1,734498.95,5691058.02
286752943,26187074#0,740395.3400000001,5690654.26
376343029,-33197884#0,745556.88,5691482.02
3141080595,-443676815#0,731422.68,5690250.31
309247851,28154951#0,730848.23,5697776.26
376343024,10141991,745525.88,5691426.9799999995
cluster_317670326_4807018906,1043280133,732911.2,5700179.149999999
376343032,-250624334,745613.51,5691421.13
371047536,30335072#0,743647.93,5694423.46
110638207,12214698,735277.94,5692031.449999999
271044520,24941802#1,745196.9,5693467.83
110638201,-12214698,735279.46,5692127.609999999
30217729,2732539#3,737044.15,5697395.06
30217728,2732539#0,737018.0,5697201.83
371047538,540068461,743644.5,5694325.91
370684450,32915589#0,741780.74,5689334.779999999
cluster_1018474737_197725574,386547445#4,734774.99,5691386.949999999
49548880,-131760915,734807.02,5691551.56
382102684,33516254,742470.41,5693196.399999999
319067424,-307902494#3,733940.46,5698612.29
382102682,25665957#0,742526.46,5693153.31
cluster_278556660_32968442,-25556548,738269.5700000001,5690767.54
4705804908,477190610#0,730406.1000000001,5688541.84
3802456414,17949584#5,734472.44,5697010.0
3802456419,-376869417#0,736219.56,5697230.27
2682024905,452950475,735175.46,5693547.12
279145428,25610891#0,730554.47,5685556.16
260138460,27261786,730867.89,5697432.88
3268130908,-320309738#0,735863.3300000001,5697105.34
3268130906,-320309735,735867.74,5697066.899999999
279145426,102684835#0,730572.74,5685748.029999999
279145427,102684835#1,730461.94,5685744.109999999
3371534005,330200900#0,741037.76,5695060.899999999
215170327,20294146,735287.6000000001,5695290.88
293961605,23189462#1,731676.16,5690325.35
3802456427,103695190,727774.9,5699115.699999999
4705804911,312850959#0,730586.87,5688764.21
4705804910,477190610#1,730415.1100000001,5688510.109999999
254014528,36337584,731891.73,5692173.43
1086107931,24006400#0,735104.4,5689689.9399999995
3802456420,-376869365#0,731284.95,5697202.34
1362031028,304327744#0,736182.3600000001,5699771.029999999
2036729856,-460631238,739363.8200000001,5689387.25
1362031025,44595462,736281.46,5699771.55
2036729854,173384708,739131.62,5689370.99
cluster_145966050_145966054,307899692#1,734812.98,5698882.62
49548860,19075821,734796.9,5691474.1
177223042,-17066997,732421.51,5696785.449999999
143595614,14573393#1,736741.96,5692838.1899999995
4556773710,-954078305,731472.68,5688451.6
268238150,-120915183,736423.41,5690121.18
3371534010,-330200895,741008.46,5695070.319999999
9197713247,-145853225#0,733785.3400000001,5691693.47
255147536,-23562638,738272.8300000001,5690086.75
268659276,24718291#0,732814.45,5697785.59
304437840,-157021968#0,734223.1000000001,5693090.569999999
370684526,29459383#0,741194.73,5687074.4399999995
69438123,24956775#1,740657.4,5691504.52
144464749,14642086,736542.93,5692649.83
59030209,-7935269,732081.4,5696259.3
270746465,-24916926#0,735356.72,5699368.83
306190048,27887682#0,741180.45,5687005.66
317584687,-28892011,731960.8300000001,5688748.76
192313655,-18641160,737878.74,5693733.06
370684534,-29459383#0,741278.3600000001,5686978.59
255135540,59295406#10,739555.12,5691388.5
316294406,-28768196,736533.2,5687320.64
3220284127,337046047#0,738321.12,5693609.24
3775819710,36058842#0,734220.94,5691652.22
cluster_671494706_671494712,-53016239,731595.92,5697324.9399999995
276685441,25385862,731279.78,5697156.109999999
194561146,125433243#4,735307.39,5689422.71
268659254,-24718291#0,733120.0800000001,5697897.84
3205207386,19782980,743029.3400000001,5695070.819999999
251796968,23248794,728137.48,5689712.649999999
301122792,228249896,730158.9,5693295.9399999995
1872983402,23202939#0,727284.03,5690089.33
293642513,26771078,739281.17,5702121.649999999
291585014,-26588430,740689.78,5688722.06
cluster_1274616693_59608430,-112030121,737523.04,5693456.64
cluster_4033500857_59609466,866402703,736546.9,5693448.62
1590881900,-312316306,729325.66,5689803.31
6749941723,675978588#0,740305.49,5698183.64
1102416992,-172505962,737618.8,5690707.359999999
3775819702,36058842#1,734012.96,5691624.21
324660785,25903280#1,741336.04,5687211.81
266642449,-170014144,728414.53,5690873.25
266642448,24519877#5,728395.27,5690903.88
266642447,-24519877#10,728280.0,5690829.74
59940936,58606925,734525.62,5692681.8
317517805,14793282#3,734867.88,5695467.81
1018473898,-238490657,734417.92,5691507.47
250344719,309145712,729572.3400000001,5690429.93
122023898,-28887898#0,734177.28,5695322.359999999
122023892,-1039698708,733757.46,5695444.72
8785471715,-949052565,735761.48,5701466.06
292507596,259621885,744966.16,5689858.97
59283475,337039712#2,737280.62,5693754.49
31938452,285780504,734826.8300000001,5689595.06
260624236,24031712#0,731387.8500000001,5698461.08
5864461633,-246621217#0,736904.0,5695996.68
247275440,172708748#1,736344.0800000001,5688676.3
304437886,-144463977,734100.8200000001,5692980.31
4311659664,-27196363,730579.37,5697322.47
69381699,-23566137,738817.8600000001,5691863.21
31867691,4893073#1,735054.81,5690552.27
69381697,-23566123,738823.5800000001,5691953.63
264574365,-150009780,727783.21,5689113.6
cluster_110451787_18348036_2042024765_2042024767,4317631#0,734189.05,5692892.51
59283461,7951602#5,737286.1000000001,5693902.51
292507584,-28282685#0,738896.6100000001,5689835.449999999
251796972,23248844,728312.01,5689811.88
59283465,7951602#6,737414.0800000001,5693897.75
255326023,15242882#2,737688.18,5691738.699999999
143594260,369455910#3,736793.27,5692711.77
255326022,134472851#0,737624.72,5691761.43
cluster_12356084_59848413,-2732080#0,729720.44,5694585.5
59283469,7951602#7,737540.12,5693892.43
262681200,24262168,731144.42,5698698.24
313582901,28547173#0,741959.05,5702938.21
247275457,172708747#1,736375.6100000001,5688952.75
270694877,24912366#1,735527.88,5697964.49
270694878,24912366#2,735487.74,5697954.75
247275455,172708748#0,736339.77,5688786.9799999995
cluster_1118522145_248827072,24704869#0,739729.43,5691422.42
211228686,20022053,734427.94,5693737.029999999
270694876,24912366#0,735569.05,5697969.74
292507590,-343274039,743981.49,5689508.68
287620881,-26261568,741586.31,5689582.89
247275459,172708747#0,736409.72,5688788.89
270694879,24912366#3,735416.92,5697919.79
702439781,22737778,733607.65,5694062.68
59283452,22737807#1,737188.38,5693907.29
358326401,-154999615,734818.93,5694101.52
260313539,-479277721,735087.98,5689886.04
247275460,-172708747#0,736413.8200000001,5688679.399999999
4965711912,308823303#1,732097.23,5688883.58
4965711911,10872971#0,732201.78,5688908.899999999
143594258,14573393#0,736822.64,5692827.529999999
294161372,-26815747#0,731631.02,5687927.49
4965711913,506954721#1,732085.78,5688936.1
cluster_271030158_4637899669,977413822,739987.48,5692438.819999999
59283443,29461896#1,736800.54,5693923.72
256207204,14640599#0,736545.73,5692237.55
309629278,28189686#0,733909.75,5698161.37
367994499,32703574#3,739548.53,5689243.449999999
331333401,672750571,737409.8,5690750.17
59283448,29461896#2,736803.65,5693991.6
180120660,-147174537#0,734228.23,5693782.56
1224572888,-106443075,731926.05,5696265.319999999
260313540,27925338,735072.13,5689885.75
cluster_2767081578_2767081584_59683522,-24036772#0,736118.79,5695393.76
247035983,22931513#0,737483.26,5696478.77
4965711908,506954721#0,732028.98,5688923.71
19814170,-27518000#2,739494.8400000001,5691859.899999999
342282970,-24262586,732400.76,5698424.37
309440629,-28172440,742248.17,5686403.96
1490359332,-135753950#0,734622.03,5699831.779999999
262381193,24232759#1,731114.05,5697946.319999999
294918895,1036237819,728173.5,5697629.76
1610362536,-147911254#0,728718.16,5695244.8
251543792,23247572#2,727997.42,5690667.92
1353867484,314655129#3,735777.25,5693180.1899999995
67444461,155037965,737937.3200000001,5691154.27
2211286556,183159489#0,736616.22,5690278.76
cluster_110451772_17088040,12189519,734788.21,5693540.68
260313527,27925340,735087.76,5689719.89
260313528,-28792128,735066.5800000001,5689725.26
18346271,549431596,732325.67,5692431.05
1591662073,14610957#1,737509.12,5694800.58
260313521,125433244#0,735129.41,5689659.779999999
260313522,125433244#1,735134.93,5689674.699999999
2107185701,-200067638#0,738280.95,5693604.6
26022525,1054361109#0,731562.0,5692981.29
260682938,8566573#3,736376.55,5693780.77
26022526,-4297559,731665.5800000001,5692855.819999999
26022527,1029007406,731714.2,5692788.24
26022521,-4303305#0,731218.25,5692811.91
26022522,4297557#4,731374.68,5692761.09
26022523,-4297556#0,731288.99,5692789.89
2070030513,637436177,733693.41,5696882.1
26022524,4297557#2,731604.9,5692934.13
242612012,22617136#1,739598.27,5687246.43
242612013,22617136#2,739692.89,5687246.85
1690724276,-66771160#0,730069.24,5684697.84
242612016,-22617163,739916.03,5687207.76
250343476,23162566#1,730503.16,5690600.42
242612014,22617136#3,739789.0900000001,5687234.449999999
242612015,22617136#4,739864.68,5687220.71
242612018,22617163,739931.3600000001,5687141.79
291585094,26588430,740570.0700000001,5688630.569999999
cluster_318380666_3908777112,-28957035#1,741970.5900000001,5686363.29
240476608,22375183#1,741199.42,5696051.75
251565129,150039898#2,727826.49,5688543.38
312180998,28418826#0,739016.6100000001,5698886.34
3339732551,8568217,735763.1000000001,5693470.279999999
242612020,-22617164,740040.8500000001,5687157.76
3587443296,13777509#1,730406.65,5683673.85
242612021,-22617165,740135.95,5687182.62
26022530,4297517,732102.25,5692750.27
242612022,1013399806#1,740231.24,5687207.4399999995
26022531,13778562,731891.89,5692883.779999999
1610362527,147911254#0,728755.47,5695245.17
69438175,-26187114,740532.05,5690590.05
6749941715,3957535#2,740370.94,5698183.88
194417714,-169018927#1,736320.18,5687512.59
186971293,-256297682,734508.13,5695339.99
27545592,104024505#1,737355.99,5697865.25
737250284,29045569#0,735174.55,5693578.7299999995
6749941717,4234774#1,740330.3200000001,5698186.88
737250285,209190552,735201.0700000001,5693558.4399999995
2044776426,300467319,735923.8300000001,5693837.58
2938865250,-290342744,741113.27,5686690.649999999
32859248,4961927,737836.27,5695037.93
60671973,-23174206#0,730250.3600000001,5689992.42
221811707,127546926#0,730332.4,5691181.71
192313608,18641153,738113.1100000001,5693725.76
255135514,27518000#0,739513.3,5691849.66
255135511,23561357#0,739599.3,5691824.12
2501038022,-801745440,732885.91,5691032.359999999
261706992,-640656651,732671.81,5696732.83
cluster_247037191_312298916,104118464,737997.0900000001,5697905.41
270698394,188961878#0,735109.4,5698462.199999999
cluster_2468647889_30426168_540369356,-374096748#1,735978.54,5692883.93
19814122,173129925#4,740972.52,5698145.279999999
215175250,-8462767,735091.29,5694809.949999999
332213649,123093359#1,741699.12,5695319.279999999
60671955,-23249326#0,728044.0,5689298.35
130103022,13862576,737920.21,5699580.529999999
60671962,23249020#3,728684.46,5689587.38
869116165,239002225,739835.72,5693556.31
982040658,263116371,737106.45,5696296.1899999995
221811712,279229867,730543.38,5691500.699999999
699811714,29256618#1,728184.5700000001,5690262.38
194574488,18832702,736452.2,5688485.14
1839215590,9546382,744828.89,5690334.1899999995
319073624,24916926#7,734951.27,5699195.08
cluster_2241474843_60015579,-462390658,730945.01,5691284.22
60671948,-1049098649,727274.24,5688968.14
316808101,28815661#1,737908.8200000001,5694650.74
316808102,14610027#1,737785.6000000001,5694647.77
206218931,226226954#0,735269.5900000001,5692777.859999999
cluster_412129800_412129802_412129805_412129806,209032408#0,736192.19,5694378.2299999995
97657690,260969473,732536.8600000001,5695927.75
250764552,23189462#5,731556.94,5690492.29
2501038028,242646809,732910.93,5691120.34
250764550,165893204,731944.43,5690584.88
251566411,23248738#0,728329.71,5690112.2299999995
